id,text,party,country,region,from_user_realname,ground_truth,country_code,firstname,gender,genderprob
ideology_tweets_98,"Det er vildt, at @regeringDK vedbliver med at fifle med tallene. Helt ligesom 1. mio. grønne biler i virkeligheden var 1.000. Og sundhedsreformens tal var ”febertanker” ifl. en professor. #dkpol #talfusk",The Social Democratic Party,DENMARK,,Mette Reissmann,left,DK,Mette Reissmann,female,1.0
ideology_tweets_99,"Istället påstod Heléne Fritzon att det skulle vara Moderaterna som saknar svar. Ursäkta, men för det första är det inte vår lagstiftning kan regeringens.",Moderates,SWEDEN,,Johan Forssell,right,SE,Johan Forssell,male,1.0
ideology_tweets_100,"President Bush reminds us of the evil and horror of 9/11 but more importantly the bravery, heroism and selflessness of Americans in the face of devastating loss of life and tragedy!  His words about what we owe veterans are spot on as is his lament about political discourse today",Conservative,CANADA,Ontario,David Sweet,right,CA,David Sweet,male,1.0
ideology_tweets_101,Desperate PM trying to cling to power. Let the people speak bring it on. Australians want an election NOW❗️You can’t trust Scott Morrison #auspol #politas #Election2019 #ElectionNow,Australian Labor Party,AUSTRALIA,Tasmania,Helen Polley,left,AU,Helen Polley,female,1.0
ideology_tweets_102,"Straight from the Green Co-Leader: A Vote for Labour is a vote for the Greens. Imagine Co-Deputy PMs, Marama Davidson &amp; James Shaw. Jc",National Party,NZ,Papakura,Judith Collins,right,NZ,Judith Collins,female,1.0
ideology_tweets_103,"Nos actions permettent de mettre le pays sur le droit chemin alors que nous nous préparons pour la relance économique. Un Canada plus vert, inclusif et prospère pour la classe moyenne.",Liberal,CANADA,Ontario,Mona Fortier ??,left,CA,Mona Fortier,female,1.0
ideology_tweets_104,"Dass die politischen Nachfolger der Völkisch-Braunen, die an der Beseitigung der Weimarer Republik gearbeitet haben, heute in Weimar aufmarschieren, zeigt schon eine verächtliche Symbolik. #Weimar",CDU,GERMANY,,Uwe Schummer,right,DE,Uwe Schummer,male,1.0
ideology_tweets_105,"On Wednesday the Government is holding an important debate on Grenfell, as the first part of the independent public enquiry reports.",Conservative,UK,,Robert Jenrick MP,right,GB,Robert Jenrick,male,1.0
ideology_tweets_106,"Nach mehr als 1,5 Tagen kommt der nächste #Landsleutebrief von @AuswaertigesAmt. Darin genau 5 Sätze. Ich hoffe, der nächste Brief kommt sofort, wenn das US-Militär das Gate wieder öffnet. #Afghanistan #Kabul",CDU,GERMANY,,Matthias Hauer ????,right,DE,Matthias Hauer,male,1.0
ideology_tweets_107,"A. Duda codziennie powtarza Polakom, że chce by żyło się im tak jak na Zachodzie. Dziwne, ze on i Kaczyński robią wszystko, by w Polsce było dokładnie tak jak na Wchodzie... I to przed 1989r.",Civic Coalition,POLAND,,Marcin Kierwiński,left,PL,Marcin Kierwiński,male,1.0
ideology_tweets_108,Barnaby Joyce has just told @abcnews he is “going to give One Nation the benefit of the doubt” on Islamiphobia. So what’s in doubt?,Australian Labor Party,AUSTRALIA,"Whitlam, New South Wales",Stephen Jones MP,left,AU,Stephen Jones,male,1.0
ideology_tweets_109,"#Scholz zählt zu #Wirecard auf, was er NACH dem Skandal gemacht habe. Wieso seine Aufsicht VORHER den Skandal NICHT erkannt hat, ist die entscheidende Frage. @OlafScholz trägt die politische Verantwortung für den Wirecard-Skandal. #Triell",CDU,GERMANY,,Matthias Hauer ????,right,DE,Matthias Hauer,male,1.0
ideology_tweets_110,"Reports that Iran and Russia are trying to meddle in our elections clearly shows that there are those intent on disrupting our democracy.
 
I am glad the @FBI &amp; other federal law enforcement agencies are investigating this. We must protect our free and fair elections.",Republican,US,FL,Rick Scott,right,US,Rick Scott,male,1.0
ideology_tweets_111,"15 Temmuz da meydanlara çıkarak tankların önüne yatarak, yek bir vücut olup Vatanına sahip çıkanlar Cumhurbaşkanımız Recep Tayyip ERDOĞAN'la ! Bizimle beraber olmak istemeyenler mi ? Onlar 15 Temmuz gecesi evlere kaçıp çay kahve içenler #KimlerKimlerleBeraber",AKP,TURKEY,MUĞLA,Nihat Öztürk,right,TR,Nihat Öztürk,male,0.98
ideology_tweets_112,"Finns fortfarande möjlighet till familjeåterförening, men förutsätter ett permanent uppehållstillstånd. Hur genomtänkt är det egentligen att kunna föra familj till Sverige när anknytningspersonen kan få resa hem bara månader senare?",Moderates,SWEDEN,,Johan Forssell,right,SE,Johan Forssell,male,1.0
ideology_tweets_113,"Am Sonntag geht es um @OlafScholz oder Laschet als Kanzler. Es geht um eine Politik für die arbeitende Mitte in Deutschland: Um wirtschaftliche und ökologische Erneuerung. Um faire Löhne, soziale Sicherheit und bezahlbares Wohnen. Deshalb @spdde wählen. #ScholzPacktDasAn",SPD,GERMANY,,Hubertus Heil,left,DE,Hubertus Heil,male,0.99
ideology_tweets_114,"We embark on an election nobody wants or needs. Libs had no problem pushing through legislation as NDP (and BQ) reliably vote with them on any vote that could trigger an election. Mostly Libs simply ignore Parliament, so to say they need majority is simply not believable. /2",Conservative,CANADA,Alberta,Greg McLean,right,CA,Greg McLean,male,1.0
ideology_tweets_115,Working with the Marshall Liberal Government we’re investing $73.6 million to upgrade the Victor Harbor Road between Main South Road &amp; Mclaren Vale to make it safer &amp; make sure people get home sooner,Liberal Party of Australia,AUSTRALIA,South Australia,Simon Birmingham,right,AU,Simon Birmingham,male,1.0
ideology_tweets_116,Good news! The must-see @justforlaughs Festival will take place in person this summer! We are proud to contribute to such a rich program. Have a great festival!,Liberal,CANADA,Quebec,Steven Guilbeault @ ?,left,CA,Steven Guilbeault @,male,1.0
ideology_tweets_117,"Løkke siger, at han er stolt af landbrugspakken 😳 Så var han vist ikke helt så grøn alligevel, som han gerne vil fremstille sig i valgkampen. #dkpol #duel #FTvalg19",The Social Democratic Party,DENMARK,,Rosenkrantz-Theil,left,DK,Rosenkrantz-Theil,,
ideology_tweets_118,"#GOC supports the Federation of Sovereign Indigenous Nations' (representing 74 First Nations in Saskatchewan) initiative to revitalize Indigenous laws across First Nation communities. 

First Nations justice systems will further self-determination. #cdnpoli",Liberal,CANADA,British Columbia,Dr. Hedy Fry,left,CA,Hedy Fry,female,0.98
ideology_tweets_119,"Happy Labor Day! Thank you to Idaho’s essential workers who have worked hard throughout the pandemic to keep the power on, the water running, and our grocery shelves stocked. All of Idaho is deeply grateful, and may God bless you and keep you safe.",Republican,US,ID,Jim Risch,right,US,Jim Risch,male,1.0
ideology_tweets_120,OMG. One Nation is doubling down on their sexist Leichhardt candidate who “jokes” about using Aboriginal people as croc bait.  #auspol #ausvotes,Australian Labor Party,AUSTRALIA,Queensland,Senator Murray Watt,left,AU,Murray Watt,male,1.0
ideology_tweets_121,"Vi skal sikre mere værdighed i ældreplejen, siger Mette Frederiksen. Der mangler tid til omsorg og derfor skal sosu-assistenter og sosu-hjælpere have mere tid. Færre konsulenter og processer skal frigøre ressourcer til det. #dkpol #fv19",The Social Democratic Party,DENMARK,,Astrid Krag,left,DK,Astrid Krag,female,1.0
ideology_tweets_122,"Just saw that Bill Binfet, well known Penticton based former Notary Public. He was a welcoming, boisterous, community driven individual who in a heartbeat, could light up a Rotary meeting into laughter. Bill was one of the good ones- I will miss our chats &amp; his laugh.
May he RIP.",Conservative,CANADA,British Columbia,Dan Albas,right,CA,Dan Albas,male,1.0
ideology_tweets_123,Hvem skulle nu have troet det? Theresa May gav mig lige tårer i øjnene med den afslutning på hendes afskedstale. En dybt ulykkelig situation. Og en dyb mangel på ansvarlige politikere. Men den her afslutning på talen.. Den rørte mig.,The Social Democratic Party,DENMARK,,Magnus Heunicke,left,DK,Magnus Heunicke,male,1.0
ideology_tweets_124,The announcement of fast charging network that means an electric vehicle always in range of a charge. Great news #Conservatives,Conservative,UK,,Oliver Heald,right,GB,Oliver Heald,male,1.0
ideology_tweets_125,"Confirms my worst fears- that the Government think it’s ok to treat people as data, not human beings. The DWP needs to be pouring desperately needed compassion into the welfare system, not bots. Shameful @CommonsWorkPen",Conservative,UK,,Heidi Allen MP,right,GB,Heidi Allen,female,1.0
ideology_tweets_126,I really enjoyed getting back in front of a Level 1 Crowd. It was great fun. Love the big public meetings. Such a shame that the second lockdown was caused by border failure. jc,National Party,NZ,Papakura,Judith Collins,right,NZ,Judith Collins,female,1.0
ideology_tweets_127,Teşkilat mensuplarımızında katılımıyla Tüysüzler Mahallesi esnafımızı ve vatandaşlarımızı ziyaret ettik.#VakitİZMİTvakti #VakitAKPARTİvakti,AKP,TURKEY,KOCAELİ,Cemil Yaman,right,TR,Cemil Yaman,male,0.98
ideology_tweets_128,A #Kooyong resident just texted me to say that @_Oliver_Yates referred to himself as a LIBERAL at the prepoll booth today.  Really Ollie? You preference Greens and Labor &amp; said you would support Labor in a hung parliament. Liberal?  Hardly!@JoshFrydenberg did you overhear this?,Liberal Party of Australia,AUSTRALIA,Victoria,Jane Hume,right,AU,Jane Hume,female,1.0
ideology_tweets_129,"Underhållsstöd till barn till föräldrar till ensamstående. Det höjde vi. Skitviktigt. 

Vet vi som levt under de förhållandena. 

#tv4val",Social Democrats,SWEDEN,,Elin Lundgren,left,SE,Elin Lundgren,female,0.99
ideology_tweets_130,"Kunne være så godt at få Bispeengbuen væk. For en grønnere og smukkere by. Jeg kunne ikke finde projektet i den investeringsplan for infrastruktur til 2030, regeringen lavede med DF for to måneder siden, gælder den stadig? Kun fint hvis vi kunne løse det problem sammen. #dktrp",The Social Democratic Party,DENMARK,,Magnus Heunicke,left,DK,Magnus Heunicke,male,1.0
ideology_tweets_131,Jag tror de flesta som jobbar i välfärden känner igen sig när statsministern säger att det inte går att äta kakan och ha den kvar. Dvs: Det går inte att anställa 136 000 i äldreomsorgen (behovet) &amp; samtidigt sänka skatten med upp mot 100 miljarder. #dinröst #utfrågningen,Social Democrats,SWEDEN,,Lena Hallengren,left,SE,Lena Hallengren,female,1.0
ideology_tweets_132,"Out and about at Dartagnans Cafe Rutherford and in Lochinvar this week talking to locals. I always appreciate it when they pop by to say hello. If there are any federal issues you'd like to have a chat about, call the office on 4983 2401.",Australian Labor Party,AUSTRALIA,"Paterson, New South Wales",Meryl Swanson MP,left,AU,Meryl Swanson,female,1.0
ideology_tweets_133,Det duger inte med att säga att gängkriminaliteten är oacceptabel. Den måste knäckas! #teamulf @nya_moderaterna #duellen @TV4,Moderates,SWEDEN,,Annicka Engblom,right,SE,Annicka Engblom,female,1.0
ideology_tweets_134,"Peter Hartcher is back to his best, arguing that tax increases is tax reform. Truly dishonest. Without truth there can be no justice.",Liberal Party of Australia,AUSTRALIA,"Mackellar, New South Wales",Jason Falinski,right,AU,Jason Falinski,male,1.0
ideology_tweets_135,"Months ago, @senatemajldr said #COVID19 relief wasn’t urgent. Now, he’s blatantly and cynically standing in the way of a deal on #COVID19 relief until after Election Day— but people's health &amp; well-being can't wait on his political posturing.",Democrat,US,NM,Tom Udall,left,US,Tom Udall,male,1.0
ideology_tweets_136,"#MuharremİnceNeSöyledi: Erdoğan ile benim aramdaki fark; O gelecek seçimleri düşüyor, ben gelecek nesilleri düşünüyorum",CHP,TURKEY,GAZİANTEP,Mehmet Gökdağ,left,TR,Mehmet Gökdağ,male,0.99
ideology_tweets_137,"Cumhurbaşkanımız, Genel Başkanımız Sayın @RT_Erdogan: Kudüs sadece bir şehir değildir.

Kudüs bir semboldür, bir imtihandır. Kudüs kıbledir. 

İlk kıblemizi koruyamazsak son kıblemizin geleceğine güvenle bakamayız.

#WeStandForQuds",AKP,TURKEY,AKSARAY,İlknur İnceöz,right,TR,İlknur İnceöz,female,1.0
ideology_tweets_138,"While we can never repay the sacrifices of our first responders or their families, the 9/11 National Memorial Trail, which was unanimously passed in the Senate, provides an opportunity for every American to remember the courageous individuals who sacrificed so much that day.",Democrat,US,VA,Mark Warner,left,US,Mark Warner,male,1.0
ideology_tweets_139,Skørt at Løkke den ene dag tigger os om regeringssamarbejde. Den næste dag storlyver Venstre igen om vores politik #dkpol,The Social Democratic Party,DENMARK,,Trine Bramsen,left,DK,Trine Bramsen,female,0.99
ideology_tweets_140,On Two Ticks for Labour “We can maximise the voice for Māori when we have Labour Māori MPs sitting around the Government table” Adrian Rurauwhe Te Tai Hauāuru MP,Labour Party,NZ,Hauraki-Waikato,Nanaia Mahuta,left,NZ,Nanaia Mahuta,,
ideology_tweets_141,"We hear this a lot. The answer is because we are privileged to live in one of the world’s great democracies. ?? We take that seriously. It’s something we’d never take for granted.

I’m very thankful to be surrounded by a wonderful team of volunteers who feel the same way. ?",Conservative,CANADA,Alberta,Mike Lake,right,CA,Mike Lake,male,1.0
ideology_tweets_142,"Newsflash: Die #CDU hat nie für die Rechte von LGBT gekämpft. Stets wurde blockiert, verzögert, verwässert. Warum sollte es mit #Laschet endlich besser werden? 2017 verweigerte seine NRW-Regierung der #EhefürAlle die Zustimmung, er hielt sie für verfassungswidrig.",SPD,GERMANY,,Michael Roth MdB ??,left,DE,Michael Roth MdB,male,1.0
ideology_tweets_143,It was delightful to meet patient Patrick who will benefit from one of the three drugs we will list on the PBS from April 1.,Liberal Party of Australia,AUSTRALIA,"Flinders, Victoria",Greg Hunt,right,AU,Greg Hunt,male,1.0
ideology_tweets_144,Das ist der richtige Punkt. Die letzte #ICE-Strecke in Deutschland zu bauen hat 26 Jahre gedauert. So werden wir die Klimaziele nicht erreichen. #verbandsklagerecht muss fallen,CDU,GERMANY,,Thomas Jarzombek,right,DE,Thomas Jarzombek,male,1.0
ideology_tweets_145,Time to stop arguing and get Brexit done. Time to move on. A majority Conservative government will do just that.,Conservative,UK,,Daniel Kawczynski,right,GB,Daniel Kawczynski,male,1.0
ideology_tweets_146,"The republican senate has confirmed 220 federal judges nominated by @realDonaldTrump incl 3 Supreme Court justices w 2nite’s confirmation of Justice Amy Coney Barrett This is another PROMISE MADE, PROMISE KEPT by Pres Trump",Republican,US,IA,ChuckGrassley,right,US,ChuckGrassley,,
ideology_tweets_147,"Our economy is crumbling. Our communities are falling apart. Our planet is on fire. We can and must rebuild, but any recovery will be incomplete unless we confront the interconnected crises of economic, racial, and environmental injustice.",Democrat,US,MA,Ed Markey,left,US,Ed Markey,male,1.0
ideology_tweets_148,S vill föräldrar till friska barn får extra semestervecka samtidigt som sjuka barn separeras från föräldrar pga neddragningar LSS,Moderates,SWEDEN,,Ulrika Karlsson,right,SE,Ulrika Karlsson,female,1.0
ideology_tweets_149,"Way to go, Margaret Bennett (@being_margaret)! Running for office and running for fitness. You are a great candidate to bring Hamilton Centre to the governing table. Happy to have you on Liberal Team #HamOnt ! #AddWomenChangePolitics",Liberal,CANADA,Ontario,Filomena Tassi,left,CA,Filomena Tassi,female,1.0
