id,ground_truth,text,round,batch,sent_id,worker_0,worker_1,worker_2,worker_3,worker_4,worker_5,worker_6,worker_7,disagree,agree,neutral,guid,av_rating
stance_climate_127,neutral,We found out that the majority of our carbon emissions are actually coming from our supply chains.,3,8,t3,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008444848008283,0.0012224910008979,0.9979330241982736,3_8_t3,0.0
stance_climate_128,disagree,Global Warming is a theory and should be taught as such in our schools.,3,6,t18,disagrees,disagrees,neutral,neutral,disagrees,disagrees,disagrees,disagrees,0.9454062594583974,0.0027230097014381,0.0518707308401644,3_6_t18,-0.75
stance_climate_129,disagree,The media to silence all voices opposing their climate alarmism.,5,7,t47,disagrees,agrees,neutral,agrees,neutral,disagrees,disagrees,agrees,0.9528183617408368,0.0126785247714028,0.0345031134877605,5_7_t47,0.0
stance_climate_131,neutral,"Carbon dioxide emissions from the burning of fossil fuels and the production of cement rose by 2.1 percent in 2012, compared with 2011, and they are projected to rise by a similar amount in 2013.",4,8,t32,neutral,neutral,neutral,agrees,neutral,agrees,neutral,neutral,0.0043442137347468,0.0992426544331235,0.8964131318321297,4_8_t32,0.25
stance_climate_132,neutral,"Liberal environmentalist non-profits are urging people to eat organic, consume less meat, and consider the carbon footprint of their Thanksgiving feast.",1,8,t21,neutral,neutral,neutral,agrees,neutral,disagrees,neutral,agrees,0.0089101552623804,0.1067084410672018,0.8843814036704177,1_8_t21,0.125
stance_climate_133,agree,A narrative of sacrifice doesn't go over well with many people whom we'll need as collaborators in addressing climate change.,5,5,t39,agrees,agrees,disagrees,agrees,agrees,neutral,agrees,disagrees,0.0051819358721695,0.9506767699975954,0.0441412941302349,5_5_t39,0.375
stance_climate_134,disagree,"All extreme weather events are somehow related to “ global warming, ” which has been re-termed “ climate change ” since global temperatures are no longer warming.",2,9,t23,neutral,neutral,disagrees,agrees,disagrees,disagrees,disagrees,neutral,0.6575903638795593,0.1445385844626697,0.1978710516577709,2_9_t23,-0.375
stance_climate_135,neutral,"Climate change policy is about raising capital, two trillion dollars in capital.",5,2,t19,agrees,disagrees,neutral,agrees,neutral,disagrees,neutral,neutral,0.2176514399302028,0.0757355304230618,0.7066130296467352,5_2_t19,0.0
stance_climate_136,neutral,The United States is committed to cutting its carbon footprint.,3,4,t12,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008437837202926,0.0011828453469411,0.9979733709327662,3_4_t12,0.0
stance_climate_137,neutral,Climate summits are stuck in a rut.,5,4,t11,agrees,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,0.0749769910109383,0.0049695987157057,0.920053410273356,5_4_t11,0.0
stance_climate_138,neutral,Fossil fuels receive several types of subsidies.,2,1,t8,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0009141063778212,0.0010875889006317,0.997998304721547,2_1_t8,0.0
stance_climate_139,neutral,"Hopefully, now that scientists are aware of this discrepancy this discrepancy, this discrepancy can be addressed in future models of disappearing ice.",1,2,t1,neutral,agrees,neutral,agrees,neutral,agrees,neutral,neutral,0.00379024658158,0.1413747369930409,0.8548350164253791,1_2_t1,0.375
stance_climate_140,neutral,The winter conditions either debunked or supported the picture of human-driven global warming.,1,3,t11,neutral,neutral,disagrees,neutral,disagrees,neutral,neutral,neutral,0.0945011183986977,0.0033353757895829,0.9021635058117192,1_3_t11,-0.25
stance_climate_141,neutral,The forests of the western United States account for 20% to 40% of total US carbon sequestration.,2,4,t38,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,0.0017785090079698,0.0015133283664375,0.9967081626255928,2_4_t38,-0.125
stance_climate_142,agree,"At the global level, nations must adopt transformative climate change policies.",2,6,t17,agrees,neutral,agrees,agrees,agrees,agrees,neutral,agrees,0.0023345669537112,0.9739421361217024,0.0237232969245863,2_6_t17,0.75
stance_climate_143,agree,There are natural ways to address the modern global warming problem.,4,4,t11,neutral,agrees,agrees,agrees,agrees,neutral,agrees,neutral,0.0030744938529713,0.7617432144776228,0.2351822916694057,4_4_t11,0.625
stance_climate_144,neutral,Only 16 percent of Republicans say they worry a great deal about global warming.,2,4,t15,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,0.0017964700993103,0.0016131509034602,0.9965903789972296,2_4_t15,-0.125
stance_climate_145,neutral,"A modest carbon tax could pay for all of this work at a fraction the cost of a cap on emissions of greenhouse gases, the approach pursued by Europe under the Kyoto Protocol (and rejected in the United States).",1,1,t18,agrees,neutral,agrees,agrees,neutral,agrees,neutral,neutral,0.0029868903457536,0.2379070491626414,0.759106060491605,1_1_t18,0.5
stance_climate_147,agree,"Human-induced global warming is a fundamental cause behind the 7.1 trillion gallons of torrential rainfall that a storm dumped on Louisiana in August, leading to a flooding disaster that killed at least 13 people and caused more than $ 1 billion in damage.",1,8,t14,agrees,agrees,agrees,agrees,agrees,disagrees,agrees,agrees,0.0027812875926945,0.9963444398078856,0.0008742725994196,1_8_t14,0.75
stance_climate_148,neutral,"There is a coming transition from fossil fuels to renewables, but are reluctant to speak about it because it’s tied to climate change.",3,6,t14,neutral,neutral,neutral,disagrees,neutral,agrees,agrees,agrees,0.0108804600439549,0.3586484351395058,0.6304711048165391,3_6_t14,0.25
stance_climate_149,neutral,"There is a feedback mechanism involving Indian Ocean sea-surface temperatures, which greatly influence how much rain falls over east Africa.",2,2,t16,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008957390508504,0.0011372003428755,0.997967060606274,2_2_t16,0.0
stance_climate_150,agree,There's no hope for a sweeping approach to the growing climate emergency.,5,8,t4,agrees,neutral,agrees,agrees,agrees,agrees,agrees,agrees,0.0008832067982548,0.997914344096326,0.0012024491054192,5_8_t4,0.875
stance_climate_151,neutral,"Different countries have different densities, so to speak, of global warming denial.",2,2,t11,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.000908835793796,0.0010881983044292,0.9980029659017748,2_2_t11,0.0
stance_climate_152,neutral,Global warming might be caused by some combination of human activity and Mother Nature.,1,5,t21,agrees,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0015888946306769,0.0141355381887831,0.9842755671805398,1_5_t21,0.125
stance_climate_153,agree,"Global warming has caused and will continue to cause a significant increase in extreme weather events, including hurricanes, and sea levels will eventually rise to the point that massive cities will someday be flooded and uninhabitable.",2,2,t9,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0008259594463102,0.9981709942067752,0.0010030463469144,2_2_t9,1.0
stance_climate_154,disagree,"Climate policy is there to control you, not climate.",5,4,t23,agrees,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,disagrees,0.9893627254376588,0.0021751489137578,0.0084621256485835,5_4_t23,-0.625
stance_climate_155,neutral,"Climate science should be less political, while climate policies should be more scientific.",5,4,t48,disagrees,neutral,neutral,neutral,neutral,agrees,neutral,neutral,0.003600972364685,0.0174201766112529,0.978978851024062,5_4_t48,0.0
stance_climate_156,agree,The carbon released will further warm the planet.,4,5,t8,agrees,agrees,agrees,agrees,agrees,agrees,agrees,neutral,0.0009891879166451,0.9913304587718008,0.007680353311554,4_5_t8,0.875
stance_climate_158,neutral,Carbon capture is an unproven technology.,2,9,t26,neutral,disagrees,neutral,neutral,neutral,neutral,neutral,disagrees,0.0629437132485019,0.0041226942902095,0.9329335924612884,2_9_t26,-0.25
stance_climate_159,agree,"The Houston storm surge is half a foot higher than it would have been just decades ago, meaning far more flooding and destruction.",2,2,t1,agrees,agrees,agrees,neutral,agrees,agrees,agrees,agrees,0.0019085944485994,0.9714293755263628,0.0266620300250376,2_2_t1,0.875
stance_climate_160,neutral,45 % of the general public view perceived global warming as caused by humans.,1,0,t21,neutral,neutral,neutral,agrees,neutral,neutral,neutral,neutral,0.0019036628933231,0.0365567762708888,0.961539560835788,1_0_t21,0.125
stance_climate_161,agree,Co2 is responsible for the apparent global temperature increase.,1,5,t13,agrees,neutral,agrees,neutral,agrees,agrees,neutral,agrees,0.0023349611903231,0.912005939188716,0.085659099620961,1_5_t13,0.625
stance_climate_163,disagree,The climate crisis has been manufactured in order to create a huge climate-industrial complex that can command the redistribution of colossal amounts of money.,5,5,t18,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,disagrees,neutral,0.9955903920457656,0.0015890330911325,0.0028205748631018,5_5_t18,-0.75
stance_climate_164,agree,"If greenhouse gas emissions from burning fossil fuels continue to increase at current rates, the frequency of severe fires in the west could triple.",5,1,t20,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0007764369416583,0.9981640562814822,0.0010595067768594,5_1_t20,1.0
stance_climate_165,agree,Global climate change will have important and extensive implications for US national security interests over the next 20 years.,4,0,t1,agrees,neutral,agrees,agrees,neutral,neutral,agrees,agrees,0.0048235480180305,0.7925713684004076,0.2026050835815619,4_0_t1,0.625
stance_climate_166,agree,The value of a global push to limit the human contribution to warming exceeds the economic value of abundant fossil energy.,1,1,t9,agrees,neutral,agrees,disagrees,agrees,agrees,agrees,neutral,0.0598081147010686,0.6279443066650481,0.3122475786338833,1_1_t9,0.5
stance_climate_167,agree,"The early 21st-century drought that afflicted Central Asia is the worst in Mongolia in more than 1,000 years, and made harsher by the higher temperatures consistent with man-made global warming.",2,0,t9,disagrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0011373243121634,0.9980455987627864,0.0008170769250501,2_0_t9,0.75
stance_climate_168,neutral,The truth's very difficult to predict exactly how burning fossil fuels will impact the global climate.,4,3,t44,neutral,neutral,agrees,agrees,neutral,agrees,neutral,neutral,0.0016545627409028,0.0054363189854357,0.9929091182736616,4_3_t44,0.375
stance_climate_169,neutral,A portion of every dollar raised by a carbon tax in A Green New Deal would be invested in two new community colleges and high-speed broadband in rural areas of every state.,4,2,t0,agrees,neutral,neutral,neutral,neutral,neutral,agrees,neutral,0.0031014837910169,0.102603206225416,0.894295309983567,4_2_t0,0.25
stance_climate_170,agree,The scale of emission reductions necessary to prevent the most dangerous effects of global warming can only come as a result of national and international policies to cut carbon pollution.,4,0,t13,neutral,agrees,neutral,agrees,agrees,agrees,agrees,agrees,0.0038780094544474,0.9024631465531188,0.0936588439924337,4_0_t13,0.75
stance_climate_171,neutral,"I hadn't really thought about the connections between migration, immigration and climate because the common narratives hadn't made climate appear relevant to black and brown people at all.",5,7,t31,disagrees,agrees,disagrees,neutral,neutral,neutral,neutral,disagrees,0.2467474440421181,0.0056953934066705,0.7475571625512114,5_7_t31,-0.25
stance_climate_172,neutral,Some icebergs are cute.,5,9,s4,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,,,,5_9_s4,0.0
stance_climate_173,neutral,"A low amount of Arctic sea ice, while not record-breaking, is the new normal.",1,4,t8,neutral,neutral,neutral,agrees,neutral,neutral,neutral,neutral,0.0008605884492988,0.0013594247649035,0.9977799867857976,1_4_t8,0.125
stance_climate_174,agree,"It is because of these benefits and the concerns regarding the adverse impacts that global warming will have upon the state and our environment, including desert ecosystems.",3,7,t18,agrees,agrees,agrees,agrees,agrees,neutral,agrees,neutral,0.0024204799623207,0.943019149749416,0.0545603702882634,3_7_t18,0.75
stance_climate_175,agree,There’s no question that humans have altered the background atmosphere on a global scale.,2,9,t2,neutral,neutral,neutral,agrees,agrees,disagrees,agrees,agrees,0.0047477114366272,0.8072481427764976,0.1880041457868752,2_9_t2,0.375
stance_climate_176,neutral,"Italy public schools would soon require students in every grade to study climate change and sustainability, a step he said would put Italy at the forefront of environmental education worldwide.",5,8,t2,agrees,disagrees,neutral,neutral,neutral,neutral,neutral,neutral,0.0031980058413934,0.0245597808142938,0.9722422133443128,5_8_t2,0.0
stance_climate_177,neutral,"Even so, global warming ranked second to last on a list of 20 priorities for the president and Congress this year.",4,7,t14,neutral,disagrees,neutral,neutral,neutral,neutral,neutral,disagrees,0.0256631752207142,0.0010703822617847,0.9732664425175008,4_7_t14,-0.25
stance_climate_178,neutral,"Atmospheric reaction to carbon dioxide, known as climate sensitivity, is probably too high for these models.",2,2,t14,neutral,disagrees,neutral,neutral,neutral,disagrees,neutral,neutral,0.1453911986150597,0.0036818059038384,0.8509269954811018,2_2_t14,-0.25
stance_climate_179,agree,"Global Greenhouse Gas emissions must fall by 75–90 percent by 2050, compared with 2010 levels, to provide the best chance of limiting climate change to 1.5 degrees Celsius.",3,8,t15,agrees,neutral,agrees,agrees,agrees,agrees,agrees,neutral,0.0025385546431596,0.9123011713991792,0.0851602739576612,3_8_t15,0.75
stance_climate_180,agree,"The best place to begin is air travel, with its big carbon footprint.",4,3,t36,agrees,neutral,agrees,neutral,agrees,disagrees,agrees,agrees,0.0056826522064591,0.8955198922562337,0.098797455537307,4_3_t36,0.5
