id,ground_truth,text
hatespeech_explicit_287,explicit hate,"It's time to purge the entire landmass of the United States of the plague that is the Jewish pedophile population https://twitter.com/michaelianblack/status/1020869... They hate our right to bear arms more than SEX WITH CHILDREN I wouldn't mind seeing these vermin Hunger Gamed. Put them in a pit, tell them to hunt each other down"
hatespeech_explicit_288,explicit hate,: jews are now in full control : canadian man goes to jail for posting on white nationalist websites
hatespeech_explicit_289,explicit hate,go with them ur an illegal too white trash .
hatespeech_explicit_290,explicit hate,if congress wont stop funding baby murders  we must stop funding congress pp on a cash course with congress :
hatespeech_explicit_291,explicit hate,you completely misunderstood jared and myself stupid jew
hatespeech_explicit_292,explicit hate,pale fire  or  the demise of ' white trash ' america via
hatespeech_explicit_293,explicit hate,I don't need someone to explain to me how the Dems are outright traitors. What I need explained to me is how do we get these fuckers hanged.
hatespeech_explicit_294,explicit hate,would world where blacks were genetically dumber than whites look any different from our world ?
hatespeech_explicit_295,explicit hate,"the illegal immigrant is not immigrant, they are invaders intruders"
hatespeech_explicit_296,explicit hate,you should call yourself jewish media pundit and american traitor propagandist . block us we need something new
hatespeech_explicit_297,explicit hate,Theresa May is a traitor and needs to be shot like a traitor
hatespeech_explicit_298,explicit hate,spencer is a racist zionist
hatespeech_explicit_299,explicit hate,come join the wkk white killer klan
hatespeech_explicit_300,explicit hate,Another shit talking Nigger that needs a bullet in his head. 😠😠😠😠
hatespeech_explicit_301,explicit hate,new black panther's white genocide project : ' if they are white  kill em all ' ( video ) via niggering
hatespeech_explicit_302,explicit hate," that's b / c us mass media controlled by jews & aussie-brit murdoch family don't represent the  "" interests "" "" of american people """
hatespeech_explicit_303,explicit hate,just garbage! gang of 8 swamp managers!
hatespeech_explicit_304,explicit hate," australia : pro-hamas jew-haters terrorize bus full of jewish children  screaming  "" kill the jews "" "" and "" "" heil hitler "" "" """
hatespeech_explicit_305,explicit hate,really ? i dont see white males continuously raping women because they arent in burkas or strapping bombs to their kids . your name is anti-racism . so the fact that youre racist against whites makes you a bigot . how do you not see that ? or is racism against whites not a thing ?
hatespeech_explicit_306,explicit hate,black people are the real domestic terrorists in chicago  philly  atlanta  new york city  etc .
hatespeech_explicit_307,explicit hate,the #sheeple want strong leadership  not spineless cucks !
hatespeech_explicit_308,explicit hate,18 percent of national review readers are below the age of 54 . maybe these cucks should do some outreach of their own ?
hatespeech_explicit_309,explicit hate,you think you're smart you filthy jew ? only the evolved developed ones became white blacks = inferior
hatespeech_explicit_310,explicit hate,jews and nonwhites are openly showing us their hatred right now . when will you get it  white people ?
hatespeech_explicit_311,explicit hate,i loathe these faggots and will join antifa myself to come punch nazis if this thing becomes the fuentes gay bathhouse .
hatespeech_explicit_312,explicit hate,you've proved my point . you are anti-white . please keep attacking innocent white people w
hatespeech_explicit_313,explicit hate,blm idiots created a new generation of white supremacists . are you proud ? you must learn from jesus that hate hurts your cause .
hatespeech_explicit_314,explicit hate,no it makes you white wash uncle tom
hatespeech_explicit_315,explicit hate," rt -  "" i hate you all "" "" - racist note from the black boy who raped his white teacher & slit her throat """
hatespeech_explicit_316,explicit hate,jews destroy women : a response to women destroy nations | traditionalist youth network
hatespeech_explicit_317,explicit hate,i can't wait for you guys to suffer how lonely and pathetic your lives must be . also  white people get sunburns .
hatespeech_explicit_318,explicit hate,you should dead  racist  motherfuckersthis is ku klux klan
hatespeech_explicit_319,explicit hate,muhammad . the example for 1.7 billion muslims . a rapist  warlord and devil . let us not import more islam . #nomore
hatespeech_explicit_320,explicit hate,the truth is is that white european men and women built america . not unwanted  unwelcome mexicans or smelly  greasy muslims .
hatespeech_explicit_321,explicit hate,look at all them stupid white people i guess they think there black
hatespeech_explicit_322,explicit hate,human being is a white termanimals ... are what is left when whites close their lips
hatespeech_explicit_323,explicit hate,"you cannot comprehend how stupid humans can be believing demented islam,all religions are garbage but islam takes the biscuit"
hatespeech_explicit_324,explicit hate,you can see jew-hate more easily by reading your tweets .
hatespeech_explicit_325,explicit hate,you guys are gay and ugly
hatespeech_explicit_326,explicit hate," jews are only  "" white "" "" when theyre shilling for something . """
hatespeech_explicit_327,explicit hate,im black and all white people have inferior everything to me
hatespeech_explicit_328,explicit hate,THEN WHY HAVEN'T THEY BEEN HUNG FOR TREASON!
hatespeech_explicit_329,explicit hate,black students at harvard openly calls for extermination of the white race ( video ) | read more : via
hatespeech_explicit_330,explicit hate,jews proudly praise obamas unconstitutional gun grab #withjewswelose
hatespeech_explicit_331,explicit hate,disavowing like that ? you boomers are really pining for that antifa terrorist approval aren't you ? faggots .
hatespeech_explicit_332,explicit hate,: diverse rotherham : rape victims gave birth to more than 100 half-paki babies
hatespeech_explicit_333,explicit hate," lol literally first exhibit i encounter at us holohoax museum - a  "" survivor "" "" begging for shekels ! #withjewswelose """
hatespeech_explicit_334,explicit hate,impossible. they are drooling subhuman savages. one simply cannot rehabilitate that.
hatespeech_explicit_335,explicit hate,if muslims would stop doing evil in name of islam and jihad  no one would respond with evil to them .
hatespeech_explicit_336,explicit hate,"pelosi is not a human being not sure what she is, but human she is not. look at swamp creatures category, ask mulder."
hatespeech_explicit_337,explicit hate,. speaking of racist democrats .
hatespeech_explicit_338,explicit hate,jew writer for jew york times claims to have no idea why white people are angry at jews and ethnic
hatespeech_explicit_339,explicit hate,idiotic savages.
hatespeech_explicit_340,explicit hate,oh  precious . milo was just the first to fall under the weight of his own stupidity.you ' re next  ricky . #cuck
hatespeech_explicit_341,explicit hate,after #cuckservative another powerful meme : #rapefugees
hatespeech_explicit_342,explicit hate,go back to mexico don't like it leave democraps suck queers
hatespeech_explicit_343,explicit hate,thank merkel for allowing 3rd world muslim savages to come to germany
hatespeech_explicit_344,explicit hate,James Brown body double sewer mouth 'impeach45' mad #Maxine Water ...and her mad supporters needs to be waterboarded then straightjacketed from politics! https://youtu.be/KpXI9zmnyb4
hatespeech_explicit_345,explicit hate,islam it's death . why do we not kill them all before they kill us . stupid is as stupid
hatespeech_explicit_346,explicit hate,you are a racist terrorist organization .
hatespeech_explicit_347,explicit hate,utah is the most cucked state in america via #latterdaysnakes #cuckservatives #mormons #trump2016
hatespeech_explicit_348,explicit hate,white ppl are so stupid . it could b true .. perhaps there are too many white ppl .
hatespeech_explicit_349,explicit hate,somalians are terrifying ... i've travelled alot of places  met alot of people  and all somalians are violent and quite frankly insane .
hatespeech_explicit_350,explicit hate,the white will soon be erased from this world !
hatespeech_explicit_351,explicit hate,cuckservatives : ben sasse calls out jeff flake
hatespeech_explicit_352,explicit hate,muslims are despicable people .
hatespeech_explicit_353,explicit hate,spencer  a racist jew : bring public attention to rabbis who suck blood off penises of baby boys  infected thousands w / herpes .
hatespeech_explicit_354,explicit hate,yes  that's true  there are jews that hate blacks & beaners but ultimately their loyalty is with jews not whites
