id,year,party,text,ground_truth,manifesto_id,date,cmp_code,countryname,partyname,partyabbrev,parfam
manifestos_issues_detailed_140,2013,41113,"High accident rates, real estate bubbles or wasteful consumption of resources with accompanying environmental destruction increase growth, but are highly detrimental to prosperity and quality of life.",Anti-Growth Economy,41113_201309,201309,416,Germany,Alliance‘90/Greens,90/Greens,10
manifestos_issues_detailed_141,2010,86110,"But at the European level, we also want to see the economy as a means rather than an end.",Anti-Growth Economy,86110_201004,201004,416,Hungary,Politics Can Be Different,LMP,10
manifestos_issues_detailed_142,2009,171101,"In addition, some of the available resources can be used to create new resources,",Anti-Growth Economy,171101_200907,200907,416,Mexico,Mexican Green Ecologist Party,PVEM,10
manifestos_issues_detailed_143,2007,21112,And a similar plan is needed to protect against desiccation and heat waves.,Anti-Growth Economy,21112_200706,200706,416,Belgium,Green!,groen!,10
manifestos_issues_detailed_144,2007,21112,European credits for R & D in the energy sector go only to renewable energy and energy efficiency.,Anti-Growth Economy,21112_200706,200706,416,Belgium,Green!,groen!,10
manifestos_issues_detailed_145,2007,53110,reverse the recent 6% per annum increases in oil consumption to an annual average 2% reduction  to  meet  the  climate  change  challenge,Anti-Growth Economy,53110_200705,200705,416,Ireland,Green Party,Greens,10
manifestos_issues_detailed_146,2006,22220,"In the next cabinet period, healthcare institutions are not allowed to operate for profit.",Anti-Growth Economy,22220_200611,200611,416,Netherlands,Socialist Party,SP,20
manifestos_issues_detailed_147,2011,33220,We consider it a priority to meet the basic needs of the current population as a whole without compromising the satisfaction of these same needs by future generations.,Anti-Growth Economy,33220_201111,201111,416,Spain,United Left,IU,20
manifestos_issues_detailed_148,2000,33220,"Thus, the higher the quality of a good or service, the less social and environmental ""loss"" it generates.",Anti-Growth Economy,33220_200003,200003,416,Spain,United Left,IU,20
manifestos_issues_detailed_149,2013,41223,"Profit-oriented companies hardly ask about social utility and ecological compatibility, and the pressure of the financial markets radicalizes the profit logic in the process.",Anti-Growth Economy,41223_201309,201309,416,Germany,The Left,LINKE,20
manifestos_issues_detailed_150,2008,33220,greater capacity for professional qualification and,Anti-Growth Economy,33220_200803,200803,416,Spain,United Left,IU,20
manifestos_issues_detailed_151,2005,12221,"About choosing the environment over unrestrained growth,",Anti-Growth Economy,12221_200509,200509,416,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_152,2000,33220,"Neither in form nor in substance is this ""plan"" adequate.",Anti-Growth Economy,33220_200003,200003,416,Spain,United Left,IU,20
manifestos_issues_detailed_153,2008,33220,"To say that it is not left-wing to produce and consume guided by a productivism that destroys the planet, masking this suicidal growth with empty declarations on sustainability or hollow references to a distant future on the Kyoto Protocol.",Anti-Growth Economy,33220_200803,200803,416,Spain,United Left,IU,20
manifestos_issues_detailed_154,2010,22320,We agree with housing associations to accelerate the insulation of their housing stock.,Anti-Growth Economy,22320_201006,201006,416,Netherlands,Labour Party,PvdA,30
manifestos_issues_detailed_155,2007,13320,"Because even though the Danish economy is strong, it's not strong enough to fulfill all wishes at once.",Anti-Growth Economy,13320_200711,200711,416,Denmark,Social Democratic Party,SD,30
manifestos_issues_detailed_156,2004,23320,Relevant projects and strategies are to be checked for their sustainability in advance of realization and the resulting conclusions are to be applied.,Anti-Growth Economy,23320_200406,200406,416,Luxembourg,Socialist Workers’ Party of Luxembourg,LSAP/POSL,30
manifestos_issues_detailed_157,2007,34313,"and based on the new development model of Sustainable Development with an emphasis on knowledge and innovation, extroversion, entrepreneurship, sustainable management of land and water resources.",Anti-Growth Economy,34313_200709,200709,416,Greece,Panhellenic Socialist Movement,PASOK,30
manifestos_issues_detailed_158,2007,34313,"We will bring Greece back to the forefront of the international movement for: Global sustainable development, The",Anti-Growth Economy,34313_200709,200709,416,Greece,Panhellenic Socialist Movement,PASOK,30
manifestos_issues_detailed_159,2009,23320,Only a social economic order can ensure sustainable social development in the long term.,Anti-Growth Economy,23320_200906,200906,416,Luxembourg,Socialist Workers’ Party of Luxembourg,LSAP/POSL,30
manifestos_issues_detailed_160,2013,41320,It is oriented toward long-term goals and long-lasting effects.,Anti-Growth Economy,41320_201309,201309,416,Germany,Social Democratic Party of Germany,SPD,30
manifestos_issues_detailed_161,2007,21330,Our tax system and social security financing do not adequately address aspects of sustainability.,Anti-Growth Economy,21330_200706,200706,416,Belgium,"Social, Progressive, International, Regionalist, Integrally Democartic  and Forward-Looking",SPIRIT,30
manifestos_issues_detailed_162,2011,14320,"Thanks to these and nuclear power, around 60% of electricity is now produced without greenhouse gas emissions.",Anti-Growth Economy,14320_201104,201104,416,Finland,Finnish Social Democrats,SSDP,30
manifestos_issues_detailed_163,2009,23320,"For this reason, the LSAP wants to take greater account of sustainability criteria in public tenders.",Anti-Growth Economy,23320_200906,200906,416,Luxembourg,Socialist Workers’ Party of Luxembourg,LSAP/POSL,30
manifestos_issues_detailed_164,2007,21322,"""Reinforce incentives for ""clean"" means of transport (public transport, bicycles) and reduce the purchase of motorized vehicles to only those users who need them for their work and not as a benefit in kind. """,Anti-Growth Economy,21322_200706,200706,416,Belgium,Francophone Socialist Party,PS,30
manifestos_issues_detailed_165,2007,34313,It adds value to the agricultural products produced.,Anti-Growth Economy,34313_200709,200709,416,Greece,Panhellenic Socialist Movement,PASOK,30
manifestos_issues_detailed_166,2010,22330,"To keep ""Holland Distribution Land"" on the move while not further damaging our living environment, D66 opts for sustainable mobility.",Anti-Growth Economy,22330_201006,201006,416,Netherlands,Democrats‘66,D’66,40
manifestos_issues_detailed_167,2007,53420,Continuing to provide appropriate exemptions from planning permission for the installation of micro-renewable technologies for homeowners,Anti-Growth Economy,53420_200705,200705,416,Ireland,Progressive Democrats,PD,40
manifestos_issues_detailed_168,2011,97440,"be the reason, TheEU's long-term strategy on the accelerated development of an integrated European rail network, sustainable development and an environmentally sustainable energy momentum is not being taken into account in the way it should be, also and above all in the area of rail freight and passenger transport",Anti-Growth Economy,97440_201112,201112,416,Slovenia,For Real,,40
manifestos_issues_detailed_169,2010,22330,This obligation only applies if the investment necessary for it can be recouped within 7 years.,Anti-Growth Economy,22330_201006,201006,416,Netherlands,Democrats‘66,D’66,40
manifestos_issues_detailed_170,2007,53420,"Developing and implementing a comprehensive Demand Side Management Plan, which will include the progressive provision of real-time electricity displays (Smart Meters),",Anti-Growth Economy,53420_200705,200705,416,Ireland,Progressive Democrats,PD,40
manifestos_issues_detailed_171,2007,53420,In government the Progressive Democrats will promote the indigenous production of biomass by:,Anti-Growth Economy,53420_200705,200705,416,Ireland,Progressive Democrats,PD,40
manifestos_issues_detailed_172,2004,97421,"Implementing policies that will contribute to the sustainable use of natural resources is a long-term process, extending over a period of more than 25 years.",Anti-Growth Economy,97421_200410,200410,416,Slovenia,Liberal Democracy of Slovenia,LDS,40
manifestos_issues_detailed_173,2010,22330,"A (gradual) transition to ""smart"" grids will be necessary.",Anti-Growth Economy,22330_201006,201006,416,Netherlands,Democrats‘66,D’66,40
manifestos_issues_detailed_174,2013,23420,We are convinced that this political approach can achieve better results and represents a real opportunity for Luxembourg as a business location.,Anti-Growth Economy,23420_201310,201310,416,Luxembourg,Democratic Party,DP/PD,40
manifestos_issues_detailed_175,2007,21430,Law and regulation changes are needed regarding building styles and building materials.,Anti-Growth Economy,21430_200706,200706,416,Belgium,List Dedecker,LDD,40
manifestos_issues_detailed_176,2007,21426,"the production of federal reports analyzing and assessing the current situation, as well as the policies actually implemented and to be implemented;",Anti-Growth Economy,21426_200706,200706,416,Belgium,Reform Movement,MR,40
manifestos_issues_detailed_177,2012,22526,An interest that extends beyond profit maximization.,Anti-Growth Economy,22526_201209,201209,416,Netherlands,Christian Union,CU,50
manifestos_issues_detailed_178,2004,97522,"In order to connect Slovenians all over the world, we will strengthen economic and, indirectly, cultural integration in a meaningful way alongside our diplomatic missions.",Anti-Growth Economy,97522_200410,200410,416,Slovenia,New Slovenian Christian People’s Party,Nsi,50
manifestos_issues_detailed_179,2006,22521,"Clean and zero-emission engines and fuels, for example in hybrid cars, and environmental-saving fuels, such as LPG and biofuel phen, are tax incentives.",Anti-Growth Economy,22521_200611,200611,416,Netherlands,Christian Democratic Appeal,CDA,50
manifestos_issues_detailed_180,2007,21521,"Government resources are limited, so we choose meaningful investments for the people as well as society.",Anti-Growth Economy,21521_200706,200706,416,Belgium,Christian Democratic and Flemish,CD&V,50
