id,ground_truth,text,status_id,user_id,screen_name,created_at,relevant_paula,relevant_fabio,frame_paula,frame_fabio,relevance_agreement_check,relevant_ra,mturk_annotation,WorkerId
frames_tweets17_71,economic,"But why rush? @SenateDems, the American ppl &amp; even the rest of the GOP need to know what's actually in the #GOPTaxBill. Are they trying to hide that it helps the wealthy &amp; big corps while raising taxes on millions of middle-class families?",930460221499170818,17494010,SenSchumer,2017-11-14T15:39:38.000Z,1.0,1.0,economic,economic,True,1.0,"['economic', 'policy']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
frames_tweets17_72,health,Taking #healthcare away from millions of women just to satisfy your own politics is wrong. Our government works for ALL OF US. https://t.co/zumgZrBVlV,997891131365933056,111635980,JoeCrowleyNY,2018-05-19T17:26:00.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'health']","['A2Q1YS118AO2BP', 'A31Z5TPD8QKE26']"
frames_tweets17_73,constitutionality,Fighting for everyone’s civil rights is in our common interest. No one should be left to fight alone.,996956222623543296,30354991,KamalaHarris,2018-05-17T03:31:00.000Z,1.0,1.0,constitutionality and jurisprudence,constitutionality and jurisprudence,True,1.0,"['constitutionality', 'fairness']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_74,political,"Today House GOP refused to stand up to Trump &amp; voted down Democratic efforts to help secure our elections from outside interference—with no alternative of their own.

SHAME. 

Demand GOP act to #ProtectOurDemocracy.",1019991259266650118,15954997,repblumenauer,2018-07-19T17:04:01.000Z,1.0,1.0,political,political,True,1.0,"['political', 'capacity']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_75,external,Heading into Terrorism and Illicit Finance subcommittee to hear from Treasury Dept. about their work to cut off funding and stop North Korea’s nuclear weapons program. https://t.co/UaQHptnvIN,928349360424980481,1080844782,SenatorSinema,2017-11-08T19:51:50.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['political', 'constitutionality']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_76,security,The #Niger mission is critical to American interests &amp; to prevent the area from becoming a terrorist staging ground. https://t.co/O82ruo4n3a,923665008625635330,264219447,SenatorWicker,2017-10-26T21:37:53.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['capacity', 'external']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_77,economic,The #CHOICEAct provides regulatory relief for community banks &amp; credit unions promoting more economic opportunity → https://t.co/uOBmHKhrxkhttps://t.co/64WGHA1D2R,872890985411264512,27676828,PatrickMcHenry,2017-06-08T19:00:03.000Z,1.0,1.0,economic,economic,True,1.0,"['economic', 'policy']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
frames_tweets17_78,political,"#KavanughVote If Democrats regain control, I would become chair of the Judiciary Subcommittee on Courts, Intellectual Property &amp; the Internet. That subcommittee has the authority to subpoena witnesses &amp; documents related to Kavanaugh: https://t.co/uCmfJiQdOZ #DelayTheVote",1045758332932411392,24745957,RepHankJohnson,2018-09-28T19:33:10.000Z,1.0,1.0,political,political,True,1.0,"['fairness', 'policy']","['A2Q1YS118AO2BP', 'A2YYQJ3JWA2KGD']"
frames_tweets17_79,economic,"Last year American Airlines made $1.9 billion in profits. Its CEO Doug Parker is on track to make $31 million this year.

They need to explain why 27% of workers at their subsidiary Envoy Air said they must accept food stamps and other public assistance to make ends meet.",1018247766542176256,29442313,SenSanders,2018-07-14T21:36:00.000Z,1.0,1.0,economic,economic,True,1.0,"['law', 'fairness']","['A2Q1YS118AO2BP', 'ABY1RK8H6HC8C']"
frames_tweets17_80,fairness,Excited about the launch of @bidenfoundation! Grateful for @JoeBiden’s service and his commitment to equal rights. https://t.co/8F8qLVxAM2,826883233245696001,1058717720,RepAnnieKuster,2017-02-01T20:01:40.000Z,1.0,1.0,fairness and equality,fairness and equality,True,1.0,"['policy', 'fairness']","['A2Q1YS118AO2BP', 'ACDX50KGPE97I']"
frames_tweets17_81,security,To all the brave men and women who serve in our nation's armed forces: Thank you!  #VeteransDay https://t.co/VVZIBUbeiq,929462498893484033,20597460,SenBillNelson,2017-11-11T21:35:02.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['external', 'security']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_82,quality,.@FERC’s decision-making has a direct effect on the quality of life and safety of the residents of #MA08. https://t.co/aWXkaN2CWl,870315721531805697,310310133,RepStephenLynch,2017-06-01T16:26:52.000Z,1.0,1.0,quality of life,quality of life,True,1.0,"['political', 'public']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_83,economic,The Central Valley is home to our nation’s hardest workers and most innovative minds. Proud to team up with MEC Aerial Work Platforms to show @SpeakerRyan how tax reform legislation is already helping families and businesses in our community. https://t.co/sluvk3YJRj,991829279615971328,1128514404,RepDavidValadao,2018-05-02T23:58:22.000Z,1.0,1.0,economic,economic,True,1.0,"['economic', 'public']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
frames_tweets17_84,law,"Nobody is above the law, including our own President of the United States. If President Trump fires the person who is investigating him, he will be obstructing justice, and it’s completely unacceptable! https://t.co/UuyipyNFvD",984439038714269697,90639372,RepDwightEvans,2018-04-12T14:32:11.000Z,1.0,1.0,"law and order, crime and justice","law and order, crime and justice",True,1.0,"['fairness', 'law']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_85,health,"Heading back to Ohio, safe and sound. Unnerved to hear about my colleagues on their way to the GOP retreat, praying for very minor to no injuries and a safe arrival.",958744683664019461,236916916,RepJimRenacci,2018-01-31T16:51:59.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['political', 'political']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
frames_tweets17_86,security,Watch my full Senate floor tribute to Corporal Matt Henderson who died in Iraq in May 2004 while serving our country. #NEHeroes https://t.co/5vDtpJx7TP,1068266750142230528,1071402577,SenatorFischer,2018-11-29T22:13:35.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['public', 'security']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_87,health,TY @AGSchneiderman for your investigation into red light camera violations by school bus companies. Our children’s safety is paramount. https://t.co/CVLj7Lk6r4,920355368219414528,164007407,RepEliotEngel,2017-10-17T18:26:33.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['law', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_88,health,"The U.S. is facing a deadly flu season, &amp; #TrumpShutdown will only make it worse. The @WashingtonPost outlines how @CDCgov employees will be furloughed, which impacts the CDC’s ability to monitor the flu &amp; ensure there are enough antiviral supplies. https://t.co/nXcV4zii8U",954747235035680768,2916086925,RepAdams,2018-01-20T16:07:33.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['public', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_89,external,We need Trump to immediately implement a sustained US diplomatic campaign to defuse current Korean #nuclear crisis. https://t.co/zEAwqUPauB,917779893819183108,21406834,SenMarkey,2017-10-10T15:52:32.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['security', 'political']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_90,economic,"Had a huge turnout for the #GrowWithGoogle digital skills event, which I hosted with @google today in Charleston! Programs like this one will help strengthen our workforce &amp; create a brighter economic future for West Virginians. https://t.co/3ma7Mv1EBR",1021461505131282433,193794406,SenCapito,2018-07-23T18:26:15.000Z,1.0,1.0,economic,economic,True,1.0,"['health', 'economic']","['A2Q1YS118AO2BP', 'A2VE5IV9OD2SK1']"
frames_tweets17_91,political,"@Shellieboo71 That vote will occur in the US Senate, and I serve in the House, so unfortunately I will not have the chance to vote ""no.""",824014020298600448,2962868158,RepDonBeyer,2017-01-24T22:00:26.000Z,1.0,1.0,political,political,True,1.0,"['fairness', 'political']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_92,law,Acting AG Whitaker wrote an op-ed last year that criticized the Mueller investigation for “going too far.” He should recuse himself from overseeing the investigation immediately.,1060276153024479234,1099199839,MartinHeinrich,2018-11-07T21:01:48.000Z,1.0,1.0,"law and order, crime and justice","law and order, crime and justice",True,1.0,"['morality', 'constitutionality']","['A2Q1YS118AO2BP', 'A2UCKZZI9KBBCV']"
frames_tweets17_93,other,"Thank you, Lynne Bertalmio, for your years of service @StillwaterLibMn! Best wishes in your retirement! https://t.co/RG8IrBaMuO",834243825036050432,516880804,BettyMcCollum04,2017-02-22T03:30:02.000Z,1.0,1.0,other,other,True,1.0,"['constitutionality', 'other']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_94,cultural,"This #BlackHistoryMonth, we celebrate and honor the immeasurable contributions made by African Americans to American society. Together, we can build a more inclusive and tolerant society that celebrates our diversity as a nation. https://t.co/ShVpRMsTzo",959547127411208192,28602948,RepRaulGrijalva,2018-02-02T22:00:37.000Z,1.0,1.0,cultural identity,cultural identity,True,1.0,"['fairness', 'health']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_95,economic,"ACA cost *less* than projected. Fewer ppl enrolled in marketplaces, but *more* than projected got covered by Medicaid despite GOP sabotage",839555676074561536,2962868158,RepDonBeyer,2017-03-08T19:17:26.000Z,1.0,1.0,economic,economic,True,1.0,"['policy', 'health']","['A2Q1YS118AO2BP', 'ABY1RK8H6HC8C']"
frames_tweets17_96,fairness,"Dr. Martin Kuther King Jr. continues to inspire! Progress on racial and economic equality must march on and I am grateful for #Tampa leaders who pressed for change, equal rights.  Read about our local leaders #MLK50 https://t.co/fKTAced4uT",981556948658196482,1880674038,USRepKCastor,2018-04-04T15:39:47.000Z,1.0,1.0,fairness and equality,fairness and equality,True,1.0,"['fairness', 'cultural']","['A22KRF782ELLB0', 'A2Q1YS118AO2BP']"
frames_tweets17_97,policy,"@theLVguide I fully support a robust aid package to help #PuertoRico recover after the devastation of Hurricane Maria. The sooner, the better.",913025760142782465,258900199,RepMaloney,2017-09-27T13:01:19.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['law', 'external']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_98,health,"Joined @BakerCollege-Allen Park &amp; the @Guidance_Center for a critical discussion about how we can work together to combat the #opioid epidemic, which is impacting too many MI families. My focus→solutions that will save lives while not stigmatizing those with real medical needs. https://t.co/BlhP212G2r",979403230030585856,2970279814,RepDebDingell,2018-03-29T17:01:41.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['quality', 'health']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_99,health,"Two years ago, after the gun violence Sit-In, I wrote this piece which still rings true today. One  paragraph is particularly relevant, as courageous citizens rise up across the US to protest gun violence. I couldn't be more supportive of their efforts.
https://t.co/7gleKZriy3https://t.co/MshStHnOoz",966343130143436801,22812754,RepGregoryMeeks,2018-02-21T16:05:30.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['fairness', 'law']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_100,policy,"While GOP is celebrating #GlobalGag women across world will suffer  consequences because of this dangerous policy
https://t.co/Jl8FEsTwGE",823934925879513090,3122099613,DonaldNorcross,2017-01-24T16:46:08.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['morality', 'fairness']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_101,health,February is American #HeartMonth &amp; the women of the Senate are coming together to raise awareness of heart health. Learn more at https://t.co/QaSaFAkAF3 #GoRedforWomen https://t.co/0CDEuffuNg,961288606794092544,92186819,maziehirono,2018-02-07T17:20:38.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['policy', 'health']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_102,fairness,"The #GOPTaxScam is overwhelmingly skewed to wealthy and powerful shareholders and executives – not middle class families and working Americans.
https://t.co/v5acpZ9EDg",968575124801761281,250188760,RonWyden,2018-02-27T19:54:39.000Z,1.0,1.0,fairness and equality,fairness and equality,True,1.0,"['fairness', 'policy']","['A2Q1YS118AO2BP', 'A3CFNUD7VR2E1E']"
frames_tweets17_103,health,"Joe has expressed concerns about these short-term plans that would allow insurers to deny coverage to those with pre-existing conditions, charge more to people who are sick &amp; provide fewer benefits. We should work together to improve access to quality, affordable health care.",992132919492792321,216503958,SenDonnelly,2018-05-03T20:04:55.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'morality']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_104,other,I had the pleasure of visiting President George H.W. Bush at the White House shortly after I was sworn into the House. I recall standing in awe of the ultimate patriot who had served his nation with distinction in so many ways. https://t.co/LWeGAdAVij,1068957034966470656,22545491,KenCalvert,2018-12-01T19:56:32.000Z,1.0,1.0,other,other,True,1.0,"['health', 'morality']","['A2Q1YS118AO2BP', 'A5YVMQWA2IYPF']"
frames_tweets17_105,economic,"We are committed to decreasing gov. dependency &amp; helping SNAP recipients climb the economic ladder. By tripling the amount of $ invested in SNAP E&amp;T programs to ensure that there are spots for anyone who wants one, we are helping develop a strong workforce &amp; grow the economy.",986653081793331200,993153006,RodneyDavis,2018-04-18T17:10:00.000Z,1.0,1.0,economic,economic,True,1.0,"['fairness', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_106,health,Simone visited my office today. She has a pre-existing condition &amp; I fight against #Trumpcare for patients like her. #ProtectOurCare https://t.co/L6lnGCXwss,885235435932442624,3122099613,DonaldNorcross,2017-07-12T20:32:29.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['political', 'health']","['A2Q1YS118AO2BP', 'ACDX50KGPE97I']"
frames_tweets17_107,health,Health Care Open Enrollment is here! Are you and your loved ones covered? #GetCoveredNow https://t.co/GlOYHMZ3h9,925759196422901760,15764644,SpeakerPelosi,2017-11-01T16:19:26.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['fairness', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_108,political,"@realDonaldTrump @Cabinet Trump has done nothing to ""drain the swamp."" Administration is filled with lobbyists &amp; transparency has gone out the window.",874374346554429440,1155335864,RepDonaldPayne,2017-06-12T21:14:23.000Z,1.0,1.0,political,political,True,1.0,"['political', 'political']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_109,economic,"""Consumer sentiment in March unexpectedly jumped to a 14-year high after tax cuts boosted disposable incomes"" https://t.co/6OaskC1gES",974704852159918080,23976316,RepKenMarchant,2018-03-16T17:52:00.000Z,1.0,1.0,economic,economic,True,1.0,"['morality', 'public']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_110,economic,"Main street business is booming at the recently reopened Downtown Cuyahoga Falls! The revitalization is projected to create 1,000 jobs and generate more than $65 million per year in restaurant and retail sales. Thank you @MayorWalters for showing me around today. https://t.co/v9v5az8KUr",1015286771758837765,976969338,RepDaveJoyce,2018-07-06T17:30:04.000Z,1.0,1.0,economic,economic,True,1.0,"['political', 'fairness']","['A18DUG8EA8Y766', 'A2Q1YS118AO2BP']"
