id,text,ground_truth,date,source,type
misinfo_216,"The CDC-WHO has finally admitted that the number of deaths in the US is only 9000, and not 160000 as previously reported.",Misinformation,2020-09-16,Facebook,covid
misinfo_217,Chinese president visits a mosque and says prayers about the coronavirus outbreak.,Misinformation,2020-02-07,Facebook,covid
misinfo_218,"The 90-year-old British grandmother who became the first person in the world to receive the Pfizer-BioNTech Covid-19 vaccine outside of a clinical trial was previously pictured receiving the Covid-19 vaccine in a CNN news report in October 2020, at least two months before the UK vaccination drive started.",Misinformation,2020-12-14,Facebook,covid
misinfo_219,"The Workers Party (PT) filed a lawsuit against the government, on the STF (Supreme Court), that demands the Federal Government stop purchasing chloroquine and hydroxychloroquine.",Misinformation,2020-05-19,Facebook,covid
misinfo_220,Dr Uma Kumar of AIIMS gave an interview on coronavirus.,Misinformation,2020-06-05,Facebook,covid
misinfo_221,The WHO says that covid is an endemic virus.,Misinformation,2020-10-29,Facebook,covid
misinfo_222,Currency spread on the roads to spread coronavirus.,Misinformation,2020-04-21,Facebook,covid
misinfo_223,The International Court of Human Rights regulated the use of chlorine dioxide to be administered as medical treatment,Misinformation,2020-12-31,Facebook,covid
misinfo_224,Claims that Colombian President Ivn Duque approved collective dismissals of workers due to the emergency caused by COVID-19. Some of the messages attached as proof are screenshots of Resolution 0803 of 2020 of the Ministry of Labor.,Misinformation,2020-03-25,Facebook,covid
misinfo_225,Doctors who recovered from COVID-19 quckly had inhaled steam every day.,Misinformation,2020-04-06,Facebook,covid
misinfo_226,63 intensive care beds were occupied by infected protesters,Misinformation,2020-07-31,Facebook,covid
misinfo_227,"Coronavirus patients were being arrested in Punjab, India.",Misinformation,2020-03-17,Facebook,covid
misinfo_228,Tabligi Jamat members in India are licking plates to spread COVID-19.,Misinformation,2020-04-03,Facebook,covid
misinfo_229,Infrared thermometer can damage the pineal gland,Misinformation,2020-08-14,Facebook,covid
misinfo_230,"According to an Italian MP, Bill Gates had millions of women in Africa sterilized and ""caused"" a polio epidemic that paralyzed 500,000 children in India.",Misinformation,2020-05-27,Facebook,covid
misinfo_231,The SARS-CoV-2 was created in 2003 in the United States.,Misinformation,2020-01-25,Facebook,covid
misinfo_232,UNICEF says that the novel coronavirus stays in hands for 10 minutes.,Misinformation,2020-05-11,Facebook,covid
misinfo_233,The Health Authority confirmed 3 cases of the 2019 coronavirus in the country.,Misinformation,2020-01-27,Facebook,covid
misinfo_234,A fake document which says that the Italian government is extending the state of emergency until Spring 2021.,Misinformation,2020-07-11,Facebook,covid
misinfo_235,Herd immunity is probably why California has far fewer COVID-19 deaths than New York.,Misinformation,2020-04-10,Facebook,covid
misinfo_236,Classes in Ecuador are suspended because of coronavirus.,Misinformation,2020-03-01,Facebook,covid
misinfo_237,"China seeks court's approval to kill 20,000 coronavirus patients.",Misinformation,2020-02-19,Facebook,covid
misinfo_238,"A small city on the countryside of Brazil cured 1,500 people with hydroxichloroquine and the city has no deaths.",Misinformation,2020-07-16,Facebook,covid
misinfo_239,Senegalese president and government appears with masks during a press conference.,Misinformation,2020-03-10,Facebook,covid
misinfo_240,Indian Actor Aamir Khan gives Rs. 15000 to poor people in 1Kg wheat flour.,Misinformation,2020-04-27,Facebook,covid
misinfo_241,Coronavirus is a nanobiorobot.,Misinformation,2020-09-28,Facebook,covid
misinfo_242,"Italy's prime minister cries and declares that his country ""lost the battle"" against the coronavirus.",Misinformation,2020-03-24,Facebook,covid
misinfo_243,"A Coronavac volunteer was admitted in an ICU at a hospital in Barretos, right after receiving the vaccine",Misinformation,2020-10-16,Facebook,covid
misinfo_244,"The governor of Bahia, Rui Costa, determined that all hydroxychloroquine tablets were confiscated from pharmacies around the state.",Misinformation,2020-07-17,Facebook,covid
misinfo_245,A police officer in Bihar's Hajipur (India) station contracted coronavirus.,Misinformation,2020-04-17,Facebook,covid
misinfo_246,"CoronaVac, a vaccine that is being developed in China and will be tested in Brazil, was only tested on monkeys.",Misinformation,2020-06-18,Facebook,covid
misinfo_247,There is no coronavirus pandemic. Masks do not protect and only put people into danger.,Misinformation,2020-10-23,Facebook,covid
misinfo_248,"A retired Italian doctor claims that PCR tests are ineffective at detecting the virus; and vaccines can ""weaken"" someone's immune system.",Misinformation,2020-12-03,Facebook,covid
misinfo_249,"The coronavirus test costs $3,200.",Misinformation,2020-03-05,Facebook,covid
misinfo_250,"In Germany, 14 000 patients were treated with antibiotics, anti-inflammatory drugs, and blood thinners and because of this, all of them recovered in one day.",Misinformation,2021-02-04,Facebook,covid
misinfo_251,"Few people have died of the new coronavirus, so one should not be afraid of it.",Misinformation,2020-06-19,Facebook,covid
misinfo_252,Steam therapy can kill the new coronavirus.,Misinformation,2020-04-06,Facebook,covid
misinfo_253,Coronavirus will be cured after a 14-hour curfew.,Misinformation,2020-03-21,Facebook,covid
misinfo_254,It is not pneumonia but thrombosis that kills. From today patients with coronavirus are given heparin.,Misinformation,2020-04-21,Facebook,covid
misinfo_255,Uganda Red Cross Society in partnership with the United States Agency for International Development (USAID).,Misinformation,2020-06-02,Facebook,covid
misinfo_256,A claim that hand sanitiser contains ethylene glycol and risks poisoning pets if they are patted after using it.,Misinformation,2020-04-17,Facebook,covid
misinfo_257,The creator of the PCR tests said that they do not detect the new coronavirus,Misinformation,2021-01-21,Facebook,covid
misinfo_258,Claim that scientists from John Hopkins University say that one can protect oneself against the new coronavirus with warm water and Listerine.,Misinformation,2020-03-30,Facebook,covid
misinfo_259,"Influenza suddenly disappeard since April, a WHO graph shows",Misinformation,2020-11-19,Facebook,covid
misinfo_260,Coronavirus is not new; there is a vaccine for dogs.,Misinformation,2020-02-04,Facebook,covid
misinfo_261,"Vaccines made with messenger RNA will modify the DNA of those who receive it, according to 160 doctors gathered in London.",Misinformation,2020-09-15,Facebook,covid
misinfo_262,The survival rate for COVID-19 is over 99.9%.,Misinformation,2020-05-22,Facebook,covid
misinfo_263,"Former Libyan leader Muammar Gaddafi said ""They are going to make their own viruses and they will sell you the antidote."" In the same meme, the Nobel Prize in Medicine Tasuku Honjo is quoted as saying: ""Covid 19 is not natural, it is manufactured.""",Misinformation,2020-09-23,Facebook,covid
misinfo_264,"A claim on Facebook that began to circulate around Wednesday, 3/25/20, says putting a peeled onion in any room can remove ""all viruses and bacteria including coronavirus.""",Misinformation,2020-03-25,Facebook,covid
misinfo_265,"The governor of So Paulo, Joo Doria, was dancing at a party, ignoring the recommendations of the Ministry of Health to avoid crowds.",Misinformation,2020-04-22,Facebook,covid
misinfo_266,Using sauna or aiming a hairdryer at one's nose will kill the coronavirus.,Misinformation,2020-03-20,Facebook,covid
misinfo_267,Research by the Saint Luke's Hospital of Kansas City found that consuming alcoholic beverages may reduce the risk of infection by coronavirus. Vodka was the most recommended drink.,Misinformation,2020-03-07,Facebook,covid
misinfo_268,37 died in a day in NYC (3/10/20).,Misinformation,2020-03-10,Facebook,covid
misinfo_269,First Georgian has already received a chip implant and microchips are to be implanted to the entire humankind until 2025,Misinformation,2020-12-04,Facebook,covid
misinfo_270,People from the Muslim community have now started throwing infected notes on the road to spread coronavirus. This new method will make it even more difficult for the police to catch the spread of the virus.,Misinformation,2020-04-19,Facebook,covid
misinfo_271,"Bill Gates wrote a letter that says coronavirus has a ""spiritual purpose"" and is ""a great corrector"".",Misinformation,2020-04-01,Facebook,covid
misinfo_272,"Guilherme Boulos, who ran for mayor in So Paulo and is a pro-public health activist, was admitted to the Albert Einstein Hospital, one of the most expensive private hospitals in the country, after contracting COVID-19",Misinformation,2020-12-04,Facebook,covid
misinfo_273,Pune-based doctor Megha Vyas died of COVID-19 while treating patients infected with coronavirus.,Misinformation,2020-04-25,Facebook,covid
misinfo_274,There is an anti-Chinese protest in Italy due to COVID-19.,Misinformation,2020-03-05,Facebook,covid
misinfo_275,"The Venezuelan government lied when it claimed to have donated oxygen to Manaus. Actually, the oxygen that went from Venezuela to Manaus was imported by White Martins",Misinformation,2021-01-19,Facebook,covid
misinfo_276,Tanzania has developed a coronavirus drug called COVIDOL that can cure COVID-19.,Misinformation,2020-06-10,Facebook,covid
misinfo_277,"Christine Lagarde said: ""The elderly live too long and that is a risk to the global economy.""",Misinformation,2020-03-18,Facebook,covid
misinfo_278,Pope Francis was diagnosed with coronavirus.,Misinformation,2020-02-29,Facebook,covid
misinfo_279,"Kentucky Governor Andy Beshear attended the 2020 edition of the state's famous horse race, and didn't wear a mask",Misinformation,2020-09-10,Facebook,covid
misinfo_280,It is a weird and unusual year; an ice tsunami occurred on Xingkai Lake in Heilongjiang.,Misinformation,2020-02-25,Facebook,covid
misinfo_281,Georgia will be the first country where COVID-19 vaccine will be tested,Misinformation,2020-12-14,Facebook,covid
misinfo_282,The presidente of Salvador said that prisioners have no rights during coronavirus pandemic.,Misinformation,2020-07-02,Facebook,covid
misinfo_283,Vaccines to cure COVID-19 are ready.,Misinformation,2020-03-23,Facebook,covid
misinfo_284,"In Nigeria, Bill Gates wanted to give a $10 million bribe for the lawmakers to adopt the mandatory vaccination bill.",Misinformation,2020-09-12,Facebook,covid
misinfo_285,"A misleading chart being spread on Facebook, erroneously dubbing the new coronavirus the ""least deadly virus.""",Misinformation,2020-03-13,Facebook,covid
misinfo_286,Muslim League flag hoisted on UN HQ.,Misinformation,2020-04-14,Facebook,covid
misinfo_287,A Facebook sharepic shows very low death rates for COVID-19 in several European countries,Misinformation,2020-07-07,Facebook,covid
misinfo_288,The plant known as luisa grass kills the coronavirus.,Misinformation,2020-06-27,Facebook,covid
misinfo_289,The medical authorities ask people to leave their groceries outside and disinfect everything with bleach.,Misinformation,2020-03-27,Facebook,covid
misinfo_290,"The World Health Organization admitted that PCR tests are resulting in widespread false positives for the virus that causes Covid-19, and asked laboratories to change the way they are conducted.",Misinformation,2021-01-29,Facebook,covid
misinfo_291,Parrots eating from rice bag due to lockdown.,Misinformation,2020-05-15,Facebook,covid
misinfo_292,"The number of COVID-19 deaths in Cear state, Brazil, fell by 90% after an operation by the federal police to investigate frauds with the death toll.",Misinformation,2020-05-28,Facebook,covid
misinfo_293,Autohemotherapy cures COVID-19.,Misinformation,2020-03-23,Facebook,covid
misinfo_294,Johns Hopkins University published a list of precautionary measures against COVID-19.,Misinformation,2020-04-20,Facebook,covid
misinfo_295,"Coronavirus cases reported in Rome, Georgia.",Misinformation,2020-02-12,Facebook,covid
misinfo_296,The names of coronavirus victims have been published online in media.,Misinformation,2020-03-24,Facebook,covid
